execCount post1_u_raw post1_v_raw post2_u_raw post2_v_raw center_u_raw center_v_raw post1_u_filtered post1_v_filtered post2_u_filtered post2_v_filtered center_u_filtered center_v_filtered 
260 1985 1037 1952 -854 1968.5 1037.0 1963.56666667 1025.33333333 1980.17241379 -867.172413793 1971.86954023 79.0804597701 
261 1962 1022 1976 -869 1969.0 1022.0 1963.33333333 1025.23333333 1979.44827586 -866.827586207 1971.3908046 79.2028735632 
262 1993 1041 1991 -873 1992.0 1041.0 1964.9 1026.0 1979.48275862 -866.862068966 1972.19137931 79.5689655172 
263 1908 998 1953 -854 1930.5 998.0 1962.33333333 1024.7 1977.96551724 -866.103448276 1970.14942529 79.2982758621 
264 1969 1025 1997 -876 1983.0 1025.0 1962.5483871 1024.70967742 1978.6 -866.433333333 1970.57419355 79.138172043 
265 1991 1037 2005 -882 1998.0 1037.0 1963.83333333 1025.23333333 1978.48275862 -866.75862069 1971.15804598 79.2373563218 
266 1947 1018 1945 -853 1946.0 1018.0 1962.83333333 1024.73333333 1976.89655172 -866.172413793 1969.86494253 79.2804597701 
267 1939 1013 1996 -875 1967.5 1013.0 1961.36666667 1024.1 1977.4137931 -866.448275862 1969.39022989 78.825862069 
268 1945 1013 1991 -873 1968.0 1013.0 1961.36666667 1024.1 1977.86666667 -866.666666667 1969.61666667 78.7166666667 
269 1962 1022 1976 -866 1969.0 1022.0 1962.16666667 1024.4 1978.16666667 -866.866666667 1970.16666667 78.7666666667 
270 1958 1024 2020 -886 1989.0 1024.0 1961.23333333 1023.83333333 1978.96666667 -867.433333333 1970.1 78.2 
271 1951 1016 1966 -863 1958.5 1016.0 1960.86666667 1023.63333333 1978.63333333 -867.233333333 1969.75 78.2 
272 1969 1025 1997 -873 1983.0 1025.0 1961.9 1024.03333333 1980.13333333 -867.866666667 1971.01666667 78.0833333333 
273 1939 1017 1966 -857 1952.5 1017.0 1960.16666667 1023.23333333 1980.33333333 -867.866666667 1970.25 77.6833333333 
274 1923 1002 1982 -870 1952.5 1002.0 1959.9 1023.1 1980.53333333 -867.9 1970.21666667 77.6 
275 1923 1005 1953 -854 1938.0 1005.0 1957.83333333 1022.16666667 1980.06666667 -867.7 1968.95 77.2333333333 
276 1951 1016 2109 -921 2030.0 1016.0 1957.2 1021.73333333 1980.0 -867.620689655 1968.6 77.0563218391 
277 2000 1048 1966 -860 1983.0 1048.0 1957.96666667 1022.36666667 1980.17241379 -867.517241379 1969.06954023 77.4247126437 
278 1937 1012 1967 -860 1952.0 1012.0 1957.23333333 1022.0 1978.82758621 -866.896551724 1968.03045977 77.5517241379 
279 1969 1025 1997 -876 1983.0 1025.0 1958.7 1022.4 1979.37931034 -867.137931034 1969.03965517 77.6310344828 
280 1969 1028 1997 -876 1983.0 1028.0 1958.36666667 1022.06666667 1980.13793103 -867.620689655 1969.25229885 77.2229885057 
281 1978 1032 1990 -873 1984.0 1032.0 1959.16666667 1022.56666667 1980.4137931 -867.655172414 1969.79022989 77.4557471264 
282 1916 1002 1976 -869 1946.0 1002.0 1956.86666667 1021.4 1979.68965517 -867.413793103 1968.27816092 76.9931034483 
283 1963 1026 1931 -847 1947.0 1026.0 1956.36666667 1021.13333333 1977.65517241 -866.655172414 1967.01091954 77.2390804598 
284 1970 1029 1995 -878 1982.5 1029.0 1957.4 1021.66666667 1978.55172414 -867.172413793 1967.97586207 77.2471264368 
285 1983 1032 2012 -880 1997.5 1032.0 1957.06666667 1021.36666667 1980.31034483 -867.965517241 1968.68850575 76.7005747126 
286 1991 1037 2005 -882 1998.0 1037.0 1959.33333333 1022.43333333 1982.62068966 -869.137931034 1970.97701149 76.6477011494 
287 1969 1025 1997 -879 1983.0 1025.0 1959.06666667 1022.16666667 1982.82758621 -869.344827586 1970.94712644 76.4109195402 
288 1970 1029 1996 -875 1983.0 1029.0 1959.63333333 1022.56666667 1982.79310345 -869.310344828 1971.21321839 76.6281609195 
289 1976 1029 1991 -870 1983.5 1029.0 1960.2 1022.83333333 1982.27586207 -869.068965517 1971.23793103 76.882183908 
290 1922 1001 1997 -879 1959.5 1001.0 1958.1 1021.63333333 1983.82758621 -869.931034483 1970.9637931 75.8511494253 
291 1985 1029 1997 -879 1991.0 1029.0 1958.86666667 1021.86666667 1984.55172414 -870.275862069 1971.7091954 75.7954022989 
292 1969 1025 1997 -879 1983.0 1025.0 1958.06666667 1021.33333333 1984.75862069 -870.482758621 1971.41264368 75.4252873563 
293 1951 1020 1966 -860 1958.5 1020.0 1959.5 1022.06666667 1985.20689655 -870.689655172 1972.35344828 75.6885057471 
294 1978 1030 1976 -863 1977.0 1030.0 1959.8 1022.23333333 1984.48275862 -870.24137931 1972.14137931 75.9959770115 
295 1954 1017 2060 -900 2007.0 1017.0 1958.56666667 1021.56666667 1986.37931034 -870.862068966 1972.47298851 75.3522988506 
296 1959 1024 1960 -857 1959.5 1024.0 1958.96666667 1021.76666667 1986.89655172 -871.0 1972.9316092 75.3833333333 
297 1945 1017 1947 -851 1946.0 1017.0 1959.16666667 1021.9 1985.20689655 -870.172413793 1972.18678161 75.8637931034 
298 1915 998 1976 -866 1945.5 998.0 1958.16666667 1021.4 1984.68965517 -869.931034483 1971.42816092 75.7344827586 
299 1937 1009 1997 -876 1967.0 1009.0 1957.33333333 1020.96666667 1985.4137931 -870.275862069 1971.37356322 75.3454022989 
300 1945 1013 1961 -857 1953.0 1013.0 1956.9 1020.6 1980.64285714 -868.178571429 1968.77142857 76.2107142857 
301 1986 1037 1937 -847 1961.5 1037.0 1958.06666667 1021.3 1979.60714286 -867.607142857 1968.83690476 76.8464285714 
302 1951 1016 1966 -860 1958.5 1016.0 1957.46666667 1021.0 1978.5 -867.142857143 1967.98333333 76.9285714286 
303 1971 1030 2076 -903 2023.5 1030.0 1958.53333333 1021.43333333 1978.96296296 -867.518518519 1968.74814815 76.9574074074 
304 1969 1028 1997 -879 1983.0 1028.0 1960.06666667 1022.3 1979.51851852 -867.851851852 1969.79259259 77.2240740741 
305 1916 1002 1977 -864 1946.5 1002.0 1959.83333333 1022.2 1980.40740741 -868.222222222 1970.12037037 76.9888888889 
306 1922 1001 1997 -879 1959.5 1001.0 1958.86666667 1021.7 1981.0 -868.607142857 1969.93333333 76.5464285714 
307 1978 1037 1990 -869 1984.0 1037.0 1958.13333333 1021.33333333 1981.85714286 -868.928571429 1969.9952381 76.2023809524 
308 1983 1032 2011 -886 1997.0 1032.0 1959.66666667 1022.0 1983.42857143 -869.857142857 1971.54761905 76.0714285714 
309 1969 1028 1997 -873 1983.0 1028.0 1959.66666667 1022.1 1983.42857143 -869.75 1971.54761905 76.175 
310 1922 1005 1997 -873 1959.5 1005.0 1958.1 1021.33333333 1983.42857143 -869.642857143 1970.76428571 75.8452380952 
311 1938 1013 1997 -873 1967.5 1013.0 1956.76666667 1020.7 1983.67857143 -869.642857143 1970.22261905 75.5285714286 
312 1937 1009 1997 -879 1967.0 1009.0 1957.46666667 1020.93333333 1984.42857143 -870.0 1970.94761905 75.4666666667 
313 1936 1015 2012 -880 1974.0 1015.0 1956.77419355 1020.74193548 1985.37931034 -870.344827586 1971.07675195 75.1985539488 
314 1970 1029 1966 -857 1968.0 1029.0 1957.0 1020.83870968 1986.5862069 -870.689655172 1971.79310345 75.0745272525 
315 1922 1005 1997 -873 1959.5 1005.0 1955.4516129 1020.06451613 1986.65517241 -870.517241379 1971.05339266 74.7736373749 
316 1970 1025 1982 -872 1976.0 1025.0 1955.03225806 1019.83870968 1985.62068966 -870.24137931 1970.32647386 74.7986651835 
317 1977 1029 1991 -876 1984.0 1029.0 1954.58064516 1019.58064516 1985.13793103 -870.034482759 1969.8592881 74.7730812013 
318 1985 1037 1997 -873 1991.0 1037.0 1955.09677419 1019.96774194 1985.13793103 -869.827586207 1970.11735261 75.0700778643 
319 1983 1032 1966 -860 1974.5 1032.0 1955.51612903 1020.06451613 1984.10344828 -869.310344828 1969.80978865 75.3770856507 
320 1946 1018 1946 -847 1946.0 1018.0 1954.5483871 1019.70967742 1982.55172414 -868.517241379 1968.55005562 75.59621802 
321 1969 1025 1997 -879 1983.0 1025.0 1956.06451613 1020.48387097 1982.55172414 -868.517241379 1969.30812013 75.9833147942 
322 1983 1032 2011 -886 1997.0 1032.0 1956.0 1020.58064516 1983.03448276 -868.75862069 1969.51724138 75.9110122358 
323 1936 1008 2109 -921 2022.5 1008.0 1954.93548387 1020.03225806 1982.53571429 -868.392857143 1968.73559908 75.8197004608 
324 1977 1033 1961 -860 1969.0 1033.0 1955.77419355 1020.4516129 1982.35714286 -868.392857143 1969.0656682 76.0293778802 
325 1985 1033 1997 -873 1991.0 1033.0 1956.0 1020.5483871 1983.10714286 -868.75 1969.55357143 75.8991935484 
326 1970 1029 1996 -869 1983.0 1029.0 1956.51612903 1020.93548387 1983.55172414 -868.75862069 1970.03392659 76.0884315907 
327 1959 1024 1960 -857 1959.5 1024.0 1956.51612903 1020.93548387 1983.55172414 -868.75862069 1970.03392659 76.0884315907 
328 1923 1006 1996 -875 1959.5 1006.0 1955.80645161 1020.58064516 1985.24137931 -869.586206897 1970.52391546 75.4972191324 
329 1922 1001 1997 -879 1959.5 1001.0 1956.03225806 1020.67741935 1985.96551724 -870.034482759 1970.99888765 75.3214682981 
330 1984 1037 2011 -882 1997.5 1037.0 1957.5483871 1021.58064516 1986.44827586 -870.24137931 1971.99833148 75.6696329255 
331 1976 1026 1991 -876 1983.5 1026.0 1958.5483871 1022.0 1987.48275862 -870.896551724 1973.01557286 75.5517241379 
332 1944 1017 2005 -873 1974.5 1017.0 1957.19354839 1021.35483871 1989.82758621 -871.793103448 1973.5105673 74.7808676307 
333 1922 1008 1967 -860 1944.5 1008.0 1956.25806452 1021.09677419 1989.86206897 -871.793103448 1973.06006674 74.6518353726 
334 1954 1025 1951 -850 1952.5 1025.0 1955.70967742 1020.93548387 1988.56666667 -871.066666667 1972.13817204 74.9344086022 
335 1961 1032 1974 -860 1967.5 1032.0 1955.4516129 1021.06451613 1987.8 -870.433333333 1971.62580645 75.3155913978 
336 1936 1012 2012 -880 1974.0 1012.0 1956.09677419 1021.38709677 1988.96666667 -870.966666667 1972.53172043 75.2102150538 
337 1937 1009 1997 -873 1967.0 1009.0 1956.58064516 1021.64516129 1988.96666667 -870.766666667 1972.77365591 75.4392473118 
338 1930 1009 1947 -851 1938.5 1009.0 1955.03225806 1020.74193548 1987.53333333 -870.166666667 1971.2827957 75.2876344086 
339 1953 1020 1985 -871 1969.0 1020.0 1954.06451613 1020.35483871 1986.66666667 -869.666666667 1970.3655914 75.3440860215 
340 1953 1024 1980 -863 1966.5 1024.0 1953.5483871 1020.22580645 1986.1 -869.333333333 1969.82419355 75.4462365591 
341 1978 1034 1990 -872 1984.0 1034.0 1955.35483871 1021.16129032 1985.86666667 -869.3 1970.61075269 75.9306451613 
342 1953 1020 1997 -873 1975.0 1020.0 1955.83870968 1021.38709677 1985.86666667 -869.3 1970.85268817 76.0435483871 
343 1991 1037 1960 -857 1975.5 1037.0 1957.58064516 1022.29032258 1984.63333333 -868.566666667 1971.10698925 76.861827957 
344 1939 1013 1996 -875 1967.5 1013.0 1957.26666667 1022.0 1984.72413793 -868.793103448 1970.9954023 76.6034482759 
345 1953 1020 1997 -873 1975.0 1020.0 1958.3 1022.5 1984.72413793 -868.793103448 1971.51206897 76.8534482759 
346 1985 1037 1967 -860 1976.0 1037.0 1958.8 1022.9 1984.20689655 -868.379310345 1971.50344828 77.2603448276 
347 1969 1025 1997 -873 1983.0 1025.0 1958.53333333 1022.76666667 1984.4137931 -868.275862069 1971.47356322 77.2454022989 
348 1951 1020 2012 -877 1981.5 1020.0 1957.4 1022.2 1984.93103448 -868.413793103 1971.16551724 76.8931034483 
349 1991 1041 2006 -877 1998.5 1041.0 1957.66666667 1022.5 1986.31034483 -869.0 1971.98850575 76.75 
350 1977 1029 1991 -876 1984.0 1029.0 1958.7 1022.86666667 1987.86206897 -870.0 1973.28103448 76.4333333333 
351 1985 1040 2011 -879 1998.0 1040.0 1959.23333333 1023.36666667 1988.34482759 -870.0 1973.78908046 76.6833333333 
352 1951 1020 1966 -860 1958.5 1020.0 1958.16666667 1022.96666667 1986.79310345 -869.103448276 1972.47988506 76.9316091954 
353 1929 1006 1991 -876 1960.0 1006.0 1957.93333333 1022.9 1986.93333333 -869.333333333 1972.43333333 76.7833333333 
354 1983 1029 2109 -921 2046.0 1029.0 1958.74193548 1023.09677419 1986.93333333 -869.333333333 1972.83763441 76.8817204301 
355 1991 1037 2005 -882 1998.0 1037.0 1959.19354839 1023.22580645 1988.4 -870.066666667 1973.79677419 76.5795698925 
356 1961 1025 1991 -870 1976.0 1025.0 1958.41935484 1022.96774194 1988.2 -869.966666667 1973.30967742 76.5005376344 
357 2000 1044 1966 -860 1983.0 1044.0 1959.38709677 1023.4516129 1987.2 -869.666666667 1973.29354839 76.8924731183 
358 1969 1025 1952 -854 1960.5 1025.0 1959.70967742 1023.48387097 1986.93333333 -869.566666667 1973.32150538 76.9586021505 
359 1945 1013 1991 -876 1968.0 1013.0 1960.41935484 1023.70967742 1986.76666667 -869.6 1973.59301075 77.0548387097 
360 1936 1008 2012 -877 1974.0 1008.0 1960.87096774 1023.93548387 1987.26666667 -869.533333333 1974.0688172 77.2010752688 
361 1953 1020 1997 -876 1975.0 1020.0 1959.87096774 1023.38709677 1986.8 -869.333333333 1973.33548387 77.0268817204 
362 1983 1032 1997 -873 1990.0 1032.0 1960.09677419 1023.58064516 1987.0 -869.233333333 1973.5483871 77.173655914 
363 1938 1016 1952 -854 1945.0 1016.0 1959.90322581 1023.5483871 1985.23333333 -868.6 1972.56827957 77.4741935484 
364 1969 1028 1997 -876 1983.0 1028.0 1961.41935484 1024.19354839 1986.23333333 -869.133333333 1973.82634409 77.5301075269 
365 1930 1009 1991 -870 1960.5 1009.0 1960.63333333 1023.4 1988.03448276 -870.137931034 1974.33390805 76.6310344828 
366 1936 1015 2012 -880 1974.0 1015.0 1960.63333333 1023.5 1988.03448276 -870.137931034 1974.33390805 76.6810344828 
367 1969 1028 1997 -873 1983.0 1028.0 1961.7 1024.13333333 1988.03448276 -870.137931034 1974.86724138 76.9977011494 
368 2000 1044 1981 -867 1990.5 1044.0 1964.03333333 1025.3 1989.20689655 -870.689655172 1976.62011494 77.3051724138 
369 1931 1014 1990 -866 1960.5 1014.0 1963.3 1025.1 1989.37931034 -870.517241379 1976.33965517 77.2913793103 
370 1925 1010 1981 -863 1953.0 1010.0 1962.36666667 1024.63333333 1989.4137931 -870.517241379 1975.89022989 77.058045977 
371 2000 1044 1966 -860 1983.0 1044.0 1963.1 1024.96666667 1988.5862069 -870.103448276 1975.84310345 77.4316091954 
372 1945 1013 1961 -857 1953.0 1013.0 1962.83333333 1024.73333333 1987.34482759 -869.551724138 1975.08908046 77.5908045977 
373 1953 1024 2011 -876 1982.0 1024.0 1961.56666667 1024.3 1989.10344828 -870.206896552 1975.33505747 77.0465517241 
374 1991 1041 2006 -877 1998.5 1041.0 1963.3 1025.23333333 1989.44827586 -870.275862069 1976.37413793 77.4787356322 
375 1951 1016 2012 -880 1981.5 1016.0 1963.23333333 1025.1 1989.96551724 -870.517241379 1976.59942529 77.2913793103 
376 1969 1028 1997 -879 1983.0 1028.0 1962.7 1024.8 1991.0 -871.172413793 1976.85 76.8137931034 
377 1954 1021 1982 -867 1968.0 1021.0 1962.2 1024.66666667 1990.48275862 -870.965517241 1976.34137931 76.8505747126 
378 2000 1044 1981 -870 1990.5 1044.0 1963.83333333 1025.46666667 1989.4137931 -870.724137931 1976.62356322 77.3712643678 
379 1984 1036 2011 -882 1997.5 1036.0 1963.6 1025.3 1989.5862069 -870.896551724 1976.59310345 77.2017241379 
380 1936 1008 2012 -880 1974.0 1008.0 1962.23333333 1024.6 1990.31034483 -871.034482759 1976.27183908 76.7827586207 
381 1993 1049 1974 -860 1983.5 1049.0 1962.5 1024.9 1989.03448276 -870.379310345 1975.76724138 77.2603448276 
382 1931 1014 1946 -847 1938.5 1014.0 1961.83333333 1024.7 1988.34482759 -869.931034483 1975.08908046 77.3844827586 
383 1983 1032 2012 -883 1997.5 1032.0 1963.63333333 1025.56666667 1989.06896552 -870.172413793 1976.35114943 77.6971264368 
384 1985 1037 1997 -873 1991.0 1037.0 1963.7 1025.83333333 1989.33333333 -870.266666667 1976.51666667 77.7833333333 
385 1922 1008 1952 -854 1937.0 1008.0 1961.4 1024.86666667 1987.56666667 -869.333333333 1974.48333333 77.7666666667 
386 1983 1036 2012 -880 1997.5 1036.0 1962.13333333 1025.23333333 1988.26666667 -869.666666667 1975.2 77.7833333333 
387 1970 1029 1996 -875 1983.0 1029.0 1961.13333333 1024.73333333 1989.26666667 -870.166666667 1975.2 77.2833333333 
388 1969 1028 1967 -860 1968.0 1028.0 1961.13333333 1024.83333333 1989.76666667 -870.366666667 1975.45 77.2333333333 
389 1952 1021 2011 -882 1981.5 1021.0 1961.36666667 1025.1 1990.43333333 -870.566666667 1975.9 77.2666666667 
390 1922 1005 1967 -860 1944.5 1005.0 1960.9 1025.0 1988.93333333 -870.0 1974.91666667 77.5 
391 1943 1016 2005 -882 1974.0 1016.0 1960.56666667 1024.86666667 1989.2 -870.2 1974.88333333 77.3333333333 
392 1951 1016 2109 -924 2030.0 1016.0 1959.5 1024.33333333 1988.93103448 -870.103448276 1974.21551724 77.1149425287 
393 1967 1031 2027 -886 1997.0 1031.0 1960.46666667 1024.83333333 1991.51724138 -871.206896552 1975.99195402 76.8132183908 
394 1937 1012 1952 -854 1944.5 1012.0 1959.4 1024.3 1989.96551724 -870.448275862 1974.68275862 76.925862069 
395 1930 1009 1991 -873 1960.5 1009.0 1958.4516129 1023.80645161 1990.0 -870.533333333 1974.22580645 76.6365591398 
396 1930 1009 1991 -870 1960.5 1009.0 1958.4516129 1023.80645161 1990.0 -870.533333333 1974.22580645 76.6365591398 
397 1970 1033 1996 -869 1983.0 1033.0 1959.5483871 1024.38709677 1989.46666667 -870.166666667 1974.50752688 77.1102150538 
398 2009 1054 2005 -873 2007.0 1054.0 1960.83870968 1025.22580645 1989.73333333 -870.166666667 1975.28602151 77.5295698925 
399 1943 1013 2103 -918 2023.0 1013.0 1959.0 1024.22580645 1990.03448276 -870.275862069 1974.51724138 76.9749721913 
400 1945 1021 1974 -860 1959.5 1021.0 1959.4516129 1024.4516129 1989.48275862 -870.068965517 1974.46718576 77.191323693 
401 1991 1037 2006 -877 1998.5 1037.0 1961.58064516 1025.32258065 1990.34482759 -870.551724138 1975.96273637 77.3854282536 
402 1994 1041 1945 -851 1969.5 1041.0 1961.38709677 1025.22580645 1989.62068966 -870.24137931 1975.50389321 77.4922135706 
403 1931 1014 1990 -866 1960.5 1014.0 1960.93548387 1025.25806452 1990.62068966 -870.551724138 1975.77808676 77.3531701891 
404 1977 1029 1991 -876 1984.0 1029.0 1961.70967742 1025.41935484 1989.93103448 -870.551724138 1975.82035595 77.4338153504 
405 1983 1032 2011 -886 1997.0 1032.0 1961.4516129 1025.12903226 1990.10344828 -870.862068966 1975.77753059 77.1334816463 
406 1991 1036 2005 -884 1998.0 1036.0 1962.74193548 1025.77419355 1989.86206897 -871.0 1976.30200222 77.3870967742 
407 1937 1009 2077 -907 2007.0 1009.0 1961.70967742 1025.16129032 1989.60714286 -870.714285714 1975.65841014 77.2235023041 
408 2000 1041 2012 -883 2006.0 1041.0 1963.19354839 1025.80645161 1990.67857143 -871.285714286 1976.93605991 77.2603686636 
409 1970 1029 1951 -853 1960.5 1029.0 1962.22580645 1025.32258065 1989.60714286 -870.678571429 1975.91647465 77.3220046083 
410 1923 1012 1997 -873 1960.0 1012.0 1960.25806452 1024.5483871 1989.10714286 -870.357142857 1974.68260369 77.0956221198 
411 1969 1025 1997 -879 1983.0 1025.0 1961.32258065 1025.09677419 1988.57142857 -870.321428571 1974.94700461 77.3876728111 
412 1938 1020 1967 -860 1952.5 1020.0 1959.5483871 1024.16129032 1988.32142857 -870.321428571 1973.93490783 76.9199308756 
413 1936 1008 2109 -921 2022.5 1008.0 1959.70967742 1023.96774194 1989.88888889 -871.185185185 1974.79928315 76.3912783751 
414 1943 1013 2005 -883 1974.0 1013.0 1958.41935484 1023.35483871 1989.62962963 -871.185185185 1974.02449223 76.0848267622 
415 1951 1020 2012 -880 1981.5 1020.0 1957.32258065 1022.80645161 1990.18518519 -871.444444444 1973.75388292 75.6810035842 
416 1924 1002 1983 -870 1953.5 1002.0 1957.38709677 1022.61290323 1991.33333333 -872.037037037 1974.36021505 75.2879330944 
417 1970 1033 1996 -869 1983.0 1033.0 1956.53333333 1022.3 1990.53846154 -871.5 1973.53589744 75.4 
418 1985 1037 1997 -873 1991.0 1037.0 1957.06666667 1022.6 1991.69230769 -872.0 1974.37948718 75.3 
419 1969 1025 1997 -876 1983.0 1025.0 1957.63333333 1022.73333333 1991.15384615 -871.769230769 1974.39358974 75.4820512821 
420 1922 1005 1952 -854 1937.0 1005.0 1957.63333333 1022.73333333 1990.57692308 -871.538461538 1974.10512821 75.5974358974 
421 1937 1016 2011 -876 1974.0 1016.0 1957.43333333 1022.73333333 1990.80769231 -871.307692308 1974.12051282 75.7128205128 
422 1960 1024 1977 -868 1968.5 1024.0 1957.73333333 1023.0 1990.2962963 -871.185185185 1974.01481481 75.9074074074 
423 1937 1009 1997 -879 1967.0 1009.0 1956.73333333 1022.26666667 1989.18518519 -870.925925926 1972.95925926 75.6703703704 
424 1936 1012 2012 -880 1974.0 1012.0 1956.7 1022.26666667 1991.40740741 -871.888888889 1974.0537037 75.1888888889 
425 1969 1028 1952 -854 1960.5 1028.0 1958.0 1022.9 1989.96296296 -871.185185185 1973.98148148 75.8574074074 
426 1939 1017 1996 -869 1967.5 1017.0 1957.38709677 1022.70967742 1990.17857143 -871.107142857 1973.7828341 75.8012672811 
427 1937 1009 2093 -914 2015.0 1009.0 1957.61290323 1022.70967742 1990.14814815 -871.148148148 1973.88052569 75.7807646356 
428 1983 1032 2011 -886 1997.0 1032.0 1958.03225806 1022.67741935 1990.7037037 -871.777777778 1974.36798088 75.4498207885 
429 1936 1012 2012 -880 1974.0 1012.0 1955.67741935 1021.32258065 1990.96296296 -872.037037037 1973.32019116 74.6427718041 
430 1892 990 1997 -879 1944.5 990.0 1954.03225806 1020.58064516 1991.17857143 -872.285714286 1972.60541475 74.1474654378 
431 1877 986 2035 -884 1956.0 986.0 1951.83870968 1019.4516129 2003.0 -877.096774194 1977.41935484 71.1774193548 
432 1892 1028 1741 -724 1816.5 1028.0 1948.64516129 1019.16129032 2002.9 -877.1 1975.77258065 71.0306451613 
433 10615 6413 8426 -2998 9520.5 6413.0 1947.13333333 1018.43333333 2004.89655172 -878.0 1976.01494253 70.2166666667 
434 -319794 -142676 9018 -4417 -155388.0 -142676.0 1947.68965517 1018.5862069 2005.42857143 -878.428571429 1976.5591133 70.078817734 
435 8822 2554 32215 -21349 20518.5 2554.0 1945.2962963 1017.7037037 2005.76923077 -878.230769231 1975.53276353 69.7364672365 
436 5413 1852 7262 -4341 6337.5 1852.0 1943.53846154 1017.0 2005.8 -878.0 1974.66923077 69.5 
437 99 -792 124 -726 111.5 -792.0 1932.54545455 1013.36363636 1998.77777778 -875.444444444 1965.66161616 68.9595959596 
438 -23 -643 100 -365 38.5 -643.0 1929.8 1012.3 2001.5 -876.375 1965.65 67.9625 
439 -66 -474 51 -319 -7.5 -474.0 1929.8 1012.3 2001.5 -876.375 1965.65 67.9625 
440 -119 -424 82 -215 -18.5 -424.0 1929.8 1012.3 2001.5 -876.375 1965.65 67.9625 
441 -15 -341 116 -704 50.5 -341.0 1929.0 1012.66666667 2002.14285714 -876.0 1965.57142857 68.3333333333 
442 -15 -341 116 -704 50.5 -341.0 1929.0 1012.66666667 2002.14285714 -876.0 1965.57142857 68.3333333333 
443 -15 -341 116 -704 50.5 -341.0 1929.0 1012.66666667 2002.14285714 -876.0 1965.57142857 68.3333333333 
444 -15 -341 116 -704 50.5 -341.0 1929.0 1012.66666667 2002.14285714 -876.0 1965.57142857 68.3333333333 
445 -15 -341 116 -704 50.5 -341.0 1929.0 1012.66666667 2002.14285714 -876.0 1965.57142857 68.3333333333 
446 -15 -341 116 -704 50.5 -341.0 1929.0 1012.66666667 2002.14285714 -876.0 1965.57142857 68.3333333333 
